key,owner,repo,crate_names,status,attempts,last_error,last_attempt_ts
stalwartlabs/mail-parser,stalwartlabs,mail-parser,mail-parser,success,1,,2025-11-28T04:41:51Z
stancld/collect-unmarked-tests,stancld,collect-unmarked-tests,collect-unmarked-tests,pending,0,,
standard-webhooks/standard-webhooks,standard-webhooks,standard-webhooks,standardwebhooks,success,1,,2025-11-28T04:41:00Z
starlane-io/starlane,starlane-io,starlane,starlane-space,pending,0,,
starlite-project/starchart,starlite-project,starchart,starchart,success,1,,2025-11-20T00:47:37Z
statiolake/proconio-rs,statiolake,proconio-rs,proconio-derive,success,1,,2025-11-28T04:40:23Z
stayhydated/es-fluent,stayhydated,es-fluent,es-fluent-manager-bevy,success,1,,2025-11-20T00:52:33Z
stefanoamorelli/crabrl,stefanoamorelli,crabrl,crabrl,pending,0,,
stellar/soroban-tools,stellar,soroban-tools,stellar-ledger,success,1,,2025-11-28T04:39:10Z
stepanov-denis/ups-off-computers,stepanov-denis,ups-off-computers,ups-off-computers,pending,0,,
stepfunc/rodbus,stepfunc,rodbus,rodbus,success,1,,2025-11-20T00:35:09Z
stephaneworkspace/city_time_zone_sqlite,stephaneworkspace,city_time_zone_sqlite,city_time_zone_sqlite,success,1,,2025-11-28T04:38:42Z
stephaneyfx/everustc,stephaneyfx,everustc,everustc,pending,0,,
stevelr/secret-keeper,stevelr,secret-keeper,secret-keeper-cloudkms,pending,0,,
stifskere/actix_error_proc,stifskere,actix_error_proc,actix_error_proc,pending,0,,
storyfeet/str_tools,storyfeet,str_tools,str_tools,success,1,,2025-11-28T04:38:59Z
str4d/hazmat,str4d,hazmat,hazmat-macros,success,1,,2025-11-20T00:53:01Z
stratis-storage/stratisd,stratis-storage,stratisd,stratisd,success,1,,2025-11-28T04:41:27Z
stratum-mining/stratum,stratum-mining,stratum,stratum-node,pending,0,,
streambed/streambed-rs,streambed,streambed-rs,streambed,success,1,,2025-11-28T04:39:29Z
streamdal/snitch-gjson,streamdal,snitch-gjson,snitch-gjson,pending,0,,
streamingfast/substreams-bitcoin,streamingfast,substreams-bitcoin,substreams-bitcoin,success,1,,2025-11-28T04:40:29Z
strymon-system/typename,strymon-system,typename,typename_derive,success,1,,2025-11-28T04:40:25Z
stutxo/wasm_to_image,stutxo,wasm_to_image,wasm_to_png,pending,0,,
substrate-labs/substrate2,substrate-labs,substrate2,substrate-dev,pending,0,,
subtalegames/cortex,subtalegames,cortex,subtale-cortex,success,1,,2025-11-28T04:39:00Z
succinctlabs/sp1,succinctlabs,sp1,sp1-zkvm,pending,0,,
suharev7/clickhouse-rs,suharev7,clickhouse-rs,v-clickhouse-rs,success,1,,2025-11-28T04:41:32Z
summivox/fenwick.rs,summivox,fenwick.rs,fenwick,success,1,,2025-11-20T00:46:24Z
sunfishcode/mustang,sunfishcode,mustang,mustang,pending,0,,
sunfishcode/rustix-is-terminal,sunfishcode,rustix-is-terminal,rustix-is-terminal,pending,0,,
sunng87/zhelezo,sunng87,zhelezo,zhelezo,success,1,,2025-11-28T04:38:49Z
sunshine-protocol/sunshine-identity,sunshine-protocol,sunshine-identity,sunshine-identity-ffi,success,1,,2025-11-20T00:33:56Z
sunsided/hardware-registers,sunsided,hardware-registers,hardware-registers,pending,0,,
sunsided/space-partitioning,sunsided,space-partitioning,space-partitioning,success,1,,2025-11-20T00:52:52Z
super-string/sophon-wasm,super-string,sophon-wasm,sophon-wasm,failed,1,git clone failed: Cloning into 'repos/super-string/sophon-wasm'... | remote: Repository not found. | fatal: repository 'https://github.com/super-string/sophon-wasm.git/' not found,2025-11-28T04:39:10Z
suprematic/async-metronome-attributes,suprematic,async-metronome-attributes,async-metronome-attributes,success,1,,2025-11-20T00:46:22Z
suquiya/exrs,suquiya,exrs,exrs,success,1,,2025-11-28T04:40:46Z
surban/positioned-io2,surban,positioned-io2,positioned-io2,pending,0,,
surrealdb/bung,surrealdb,bung,bung,pending,0,,
svartalf/hostname,svartalf,hostname,hostname,pending,0,,
swamp/swamp,swamp,swamp,"swamp-runtime,swamp-std",failed,2,git clone failed: Cloning into 'repos/swamp/swamp'... | remote: Invalid username or token. Password authentication is not supported for Git operations. | fatal: Authentication failed for 'https://github.com/swamp/swamp.git/',2025-11-20T01:06:35Z
swamp/swampd,swamp,swampd,swampd,pending,0,,
swapper9/redish,swapper9,redish,redish,success,1,,2025-11-28T04:41:46Z
swayam8624/Sentinel,swayam8624,Sentinel,sentinel-sdk,success,1,,2025-11-20T00:38:53Z
swc-project/swc,swc-project,swc,swc-dev,success,1,,2025-11-20T00:51:15Z
switchboard-xyz/solana-sdk,switchboard-xyz,solana-sdk,switchboard-on-demand,success,1,,2025-11-28T04:40:24Z
swlynch99/jsonnet-go-rs,swlynch99,jsonnet-go-rs,jsonnet-go,pending,0,,
synthet-ic/topos,synthet-ic,topos,topos,failed,1,git clone failed: Cloning into 'repos/synthet-ic/topos'... | remote: Repository not found. | fatal: repository 'https://github.com/synthet-ic/topos.git/' not found,2025-11-28T04:38:43Z
sysgrok/nrf-802154,sysgrok,nrf-802154,nrf-802154,pending,0,,
tackler-ng/tackler,tackler-ng,tackler,tackler-core,success,1,,2025-11-20T00:39:58Z
tacoda/caml,tacoda,caml,caml,pending,0,,
taennan/axmac,taennan,axmac,axmac,success,1,,2025-11-28T04:40:47Z
tafia/quick-xml,tafia,quick-xml,quick-xml,success,1,,2025-11-28T04:38:30Z
taiki-e/pin-project,taiki-e,pin-project,pin-project,success,1,,2025-11-28T04:38:26Z
taiki-e/pin-project-lite,taiki-e,pin-project-lite,pin-project-lite,success,1,,2025-11-28T04:38:16Z
tak0-auk/paprika,tak0-auk,paprika,paprika,success,1,,2025-11-28T04:39:33Z
takula-tech/nita-obel,takula-tech,nita-obel,obel_statechart,success,1,,2025-11-20T00:33:19Z
talis-fb/TReq,talis-fb,TReq,treq,success,1,,2025-11-28T04:40:46Z
taminhtienhai/jsode,taminhtienhai,jsode,jsode,pending,0,,
tangle-network/blueprint,tangle-network,blueprint,blueprint-store-local-database,success,1,,2025-11-28T04:38:58Z
tangle-network/gadget,tangle-network,gadget,gadget-io,pending,0,,
tari-project/pubsub,tari-project,pubsub,tari_pubsub,pending,0,,
tari-project/tari-ootle,tari-project,tari-ootle,tari_bor,success,1,,2025-11-20T00:44:29Z
tascord/wasm-workers,tascord,wasm-workers,wasm-workers,pending,0,,
tattoy-org/shadow-terminal,tattoy-org,shadow-terminal,shadow-terminal,success,1,,2025-11-20T00:47:04Z
tauri-apps/tauri,tauri-apps,tauri,tauri-cli,success,1,,2025-11-28T04:42:03Z
taylordotfish/cell-ref,taylordotfish,cell-ref,cell-ref,pending,0,,
tbvanderwoude/grid_pathfinding,tbvanderwoude,grid_pathfinding,grid_pathfinding,success,1,,2025-11-28T04:41:40Z
tczajka/ibig-rs,tczajka,ibig-rs,ibig-rs,pending,0,,
techgopal/ultrafast-mcp,techgopal,ultrafast-mcp,ultrafast-mcp-macros,success,1,,2025-11-20T00:46:45Z
techyCoder81/nx-request-handler,techyCoder81,nx-request-handler,nx-request-handler,pending,0,,
tekian/cargo-deltabuild,tekian,cargo-deltabuild,cargo-deltabuild,success,1,,2025-11-28T04:40:59Z
tekjar/rumq,tekjar,rumq,rumq-client,success,1,,2025-11-20T00:41:13Z
temportalflux/input-actions,temportalflux,input-actions,input-actions,pending,0,,
tesserato/Scatters,tesserato,Scatters,scatters,success,1,,2025-11-28T04:40:15Z
testcontainers/testcontainers-rs,testcontainers,testcontainers-rs,tc_coblox_bitcoincore,success,1,,2025-11-28T04:41:01Z
tesujimath/tabulator,tesujimath,tabulator,tabulator,failed,1,git clone failed: Cloning into 'repos/tesujimath/tabulator'... | remote: Invalid username or token. Password authentication is not supported for Git operations. | fatal: Authentication failed for 'https://github.com/tesujimath/tabulator.git/',2025-11-28T04:39:04Z
tetcoin/pro,tetcoin,pro,pro_lang_macro,success,1,,2025-11-28T04:40:19Z
tetcoin/tetcore,tetcoin,tetcore,"fabric-benchmarking,tp-authority-discovery",success,1,,2025-11-28T04:41:30Z
tgecho/canrun_rs,tgecho,canrun_rs,canrun_collections,success,1,,2025-11-28T04:38:36Z
thatmagicalcat/sirius,thatmagicalcat,sirius,sirius,pending,0,,
the-drunk-coder/ruffbox-synth,the-drunk-coder,ruffbox-synth,ruffbox_synth,pending,0,,
the-type-founders/unicode-writing-script,the-type-founders,unicode-writing-script,unicode-writing-script,pending,0,,
the6p4c/rxprog,the6p4c,rxprog,rxprog,success,1,,2025-11-20T00:40:55Z
theCalcaholic/ncp-metrics-exporter,theCalcaholic,ncp-metrics-exporter,ncp-metrics-exporter,pending,0,,
theangryangel/insim.rs,theangryangel,insim.rs,insim_macros,pending,0,,
thedodd/wither,thedodd,wither,wither_derive,pending,0,,
theduke/ffprobe-rs,theduke,ffprobe-rs,ffprobe,success,1,,2025-11-28T04:40:19Z
theseus-rs/rsql,theseus-rs,rsql,"rsql_driver_redshift,rsql_driver_file",success,1,,2025-11-28T04:40:57Z
theta-vn/unco,theta-vn,unco,unco_derives,failed,2,git clone failed: Cloning into 'repos/theta-vn/unco'... | remote: Repository not found. | fatal: repository 'https://github.com/theta-vn/unco.git/' not found,2025-11-20T01:06:35Z
thisjaiden/corewlan-sys,thisjaiden,corewlan-sys,corewlan-sys,success,1,,2025-11-20T00:52:55Z
thomascastleman/biterator,thomascastleman,biterator,biterator,pending,0,,
thomasmarcel/nato,thomasmarcel,nato,nato,failed,1,git clone failed: Cloning into 'repos/thomasmarcel/nato'... | remote: Repository not found. | fatal: repository 'https://github.com/thomasmarcel/nato.git/' not found,2025-11-28T04:38:59Z
thscharler/mdedit,thscharler,mdedit,mdedit,success,1,,2025-11-20T00:32:28Z
thuleqaid/rust-etree,thuleqaid,rust-etree,etree,success,1,,2025-11-20T00:46:56Z
tialaramex/realistic,tialaramex,realistic,realistic,pending,0,,
ticki/cake,ticki,cake,cake,success,1,,2025-11-28T04:38:45Z
tiipotto/trivial_log,tiipotto,trivial_log,trivial_log,success,1,,2025-11-28T04:41:05Z
tikv/client-rust,tikv,client-rust,tikv-client,pending,0,,
tikv/minitrace-rust,tikv,minitrace-rust,minitrace,pending,0,,
tim-harding/tunic,tim-harding,tunic,tunic,success,1,,2025-11-28T04:38:58Z
timayz/evento,timayz,evento,evento-query,pending,0,,
time-rs/time,time-rs,time,time-macros,success,1,,2025-11-20T00:34:07Z
timeanddate/libtad-rs,timeanddate,libtad-rs,libtad-models,success,1,,2025-11-28T04:38:55Z
timmyjose/oyi,timmyjose,oyi,oyi,failed,1,git clone failed: Cloning into 'repos/timmyjose/oyi'... | remote: Repository not found. | fatal: repository 'https://github.com/timmyjose/oyi.git/' not found,2025-11-28T04:41:47Z
timonv/dowhatagain,timonv,dowhatagain,dowhatagain,pending,0,,
timothebot/crane,timothebot,crane,crane_bricks,pending,0,,
timothee-haudebourg/const-vec,timothee-haudebourg,const-vec,const-vec,pending,0,,
timothee-haudebourg/iref,timothee-haudebourg,iref,iref,success,1,,2025-11-20T00:36:09Z
tirr-c/jxl-oxide,tirr-c,jxl-oxide,jxl-oxide,success,1,,2025-11-28T04:41:41Z
tjjfvi/loaned,tjjfvi,loaned,loaned,pending,0,,
tkaitchuck/ahash,tkaitchuck,ahash,ahash,success,1,,2025-11-28T04:38:28Z
tkaitchuck/constrandom,tkaitchuck,constrandom,const-random,pending,0,,
tmontaigu/laz-rs,tmontaigu,laz-rs,laz,pending,0,,
tokio-rs/async-stream,tokio-rs,async-stream,async-stream,success,1,,2025-11-28T04:37:36Z
tokio-rs/axum,tokio-rs,axum,axum,success,1,,2025-11-28T04:38:15Z
tokio-rs/bytes,tokio-rs,bytes,bytes,success,1,,2025-11-28T04:38:12Z
tokio-rs/prost,tokio-rs,prost,"prost,prost-types,prost-build",success,1,,2025-11-28T04:38:20Z
tokio-rs/tokio,tokio-rs,tokio,"tokio-test,tokio-stream,tokio,tokio-util",success,1,,2025-11-28T04:37:36Z
tokio-rs/tracing,tokio-rs,tracing,"tracing-subscriber,tracing",success,1,,2025-11-28T04:37:53Z
tokio-rs/tracing-opentelemetry,tokio-rs,tracing-opentelemetry,tracing-opentelemetry,success,1,,2025-11-28T04:37:44Z
tokio-rs/valuable,tokio-rs,valuable,valuable,pending,0,,
tom-whitehead/hdbscan,tom-whitehead,hdbscan,hdbscan,success,1,,2025-11-28T04:40:33Z
tomca32/uule-converter,tomca32,uule-converter,uule-converter,pending,0,,
tomerhanochi/libsubid,tomerhanochi,libsubid,libsubid-dylib,success,1,,2025-11-20T00:47:24Z
toml-rs/toml,toml-rs,toml,"toml,toml_edit",success,1,,2025-11-28T04:38:34Z
tomsik68/degeneric-macros,tomsik68,degeneric-macros,degeneric-macros,pending,0,,
tomsik68/html-datetime-local,tomsik68,html-datetime-local,html-datetime-local,success,1,,2025-11-20T00:53:01Z
tontinton/dbeel,tontinton,dbeel,dbeel,success,1,,2025-11-20T00:33:21Z
top-5/webglue,top-5,webglue,webglue,pending,0,,
torkleyy/clmerge,torkleyy,clmerge,clmerge,pending,0,,
totodore/socketioxide,totodore,socketioxide,engineioxide,success,1,,2025-11-28T04:40:06Z
tov/libffi-rs,tov,libffi-rs,libffi-sys,pending,0,,
tower-rs/tower,tower-rs,tower,tower,success,1,,2025-11-28T04:38:18Z
tower-rs/tower-http,tower-rs,tower-http,"tower-http,tower-http-util",success,1,,2025-11-28T04:38:28Z
tqwewe/sierradb,tqwewe,sierradb,sierradb-cluster,success,1,,2025-11-28T04:40:43Z
trailofbits/windows-acl,trailofbits,windows-acl,windows-acl,success,1,,2025-11-20T00:32:27Z
transistorfet/femtos,transistorfet,femtos,femtos,success,1,,2025-11-28T04:40:46Z
travisbrown/serde-field-attributes,travisbrown,serde-field-attributes,serde-field-attributes,success,1,,2025-11-28T04:38:54Z
tree-sitter/tree-sitter,tree-sitter,tree-sitter,tree-sitter-highlight,success,1,,2025-11-28T04:40:36Z
trevyn/egui_node_graph2,trevyn,egui_node_graph2,egui_node_graph2,pending,0,,
trillium-rs/trillium,trillium-rs,trillium,trillium-native-tls,pending,0,,
tronicboy1/wp_query_rs,tronicboy1,wp_query_rs,wp_query_rs,success,1,,2025-11-28T04:39:17Z
tronje/friendly-zoo,tronje,friendly-zoo,friendly-zoo,success,1,,2025-11-28T04:39:54Z
trussed-dev/ctap-types,trussed-dev,ctap-types,ctap-types,success,1,,2025-11-28T04:39:05Z
trynova/nova,trynova,nova,small_string,success,1,,2025-11-28T04:38:48Z
tsheinen/gopper,tsheinen,gopper,gopper,success,1,,2025-11-28T04:38:58Z
tsmith023/rusty-rootsearch,tsmith023,rusty-rootsearch,rusty-rootsearch,success,1,,2025-11-28T04:39:30Z
tstellanova/shufflebuf-rs,tstellanova,shufflebuf-rs,shufflebuf,success,1,,2025-11-20T00:48:40Z
tversteeg/pixel-game-lib,tversteeg,pixel-game-lib,pixel-game-lib,success,1,,2025-11-20T00:53:07Z
twe4ked/projx,twe4ked,projx,projx,success,1,,2025-11-20T00:44:18Z
tweag/nickel,tweag,nickel,nickel-lang-vector,success,1,,2025-11-28T04:39:32Z
twistedfall/solaredge,twistedfall,solaredge,solaredge,success,1,,2025-11-28T04:40:39Z
twittner/minicbor,twittner,minicbor,minicbor-serde,pending,0,,
two-six/scss_mass_compiler,two-six,scss_mass_compiler,scss_mass_compiler,pending,0,,
txpipe/griffin,txpipe,griffin,griffin-wallet,success,1,,2025-11-28T04:38:53Z
txtdot/dalet-lsp,txtdot,dalet-lsp,daleth_lsp,success,1,,2025-11-20T00:52:38Z
tylerhawkes/is_not,tylerhawkes,is_not,is_not,success,1,,2025-11-20T00:39:58Z
tylp/nseqe,tylp,nseqe,nseqe,success,1,,2025-11-20T00:41:11Z
typed-io/cryptoxide,typed-io,cryptoxide,cryptoxide,pending,0,,
typed-io/rust-ed25519-bip32,typed-io,rust-ed25519-bip32,ed25519-bip32,pending,0,,
typst-community/tytanic,typst-community,tytanic,tytanic,pending,0,,
typst/typst,typst,typst,typst-syntax,success,1,,2025-11-28T04:42:06Z
tyrchen/tera-introspection,tyrchen,tera-introspection,tera-introspection,success,1,,2025-11-28T04:41:53Z
tyzhnenko/actix-web-middleware-slogger,tyzhnenko,actix-web-middleware-slogger,actix-web-middleware-slogger,pending,0,,
uazu/pipebuf_websocket,uazu,pipebuf_websocket,pipebuf_websocket,pending,0,,
ucyo/lichtspiel,ucyo,lichtspiel,lichtspiel,pending,0,,
udoprog/async-oauth2,udoprog,async-oauth2,async-oauth2,success,1,,2025-11-20T00:42:48Z
ufoscout/c3p0,ufoscout,c3p0,c3p0_pool_sqlite,success,1,,2025-11-28T04:39:58Z
uglyoldbob/egui-multiwin,uglyoldbob,egui-multiwin,egui-multiwin,success,1,,2025-11-28T04:39:30Z
ukhan1219/dui,ukhan1219,dui,dui-cli,success,1,,2025-11-28T04:40:07Z
ulagbulag/kiss-icp-rs,ulagbulag,kiss-icp-rs,kiss-icp-ops-eigen,pending,0,,
unicode-org/icu4x,unicode-org,icu4x,"icu_duration,icu_provider_export,icu_locale",pending,0,,
unicode-rs/unicode-segmentation,unicode-rs,unicode-segmentation,unicode-segmentation,success,1,,2025-11-28T04:38:11Z
unicode-rs/unicode-width,unicode-rs,unicode-width,unicode-width,success,1,,2025-11-28T04:38:35Z
upsuper/cstr,upsuper,cstr,cstr-macros,pending,0,,
urbanij/matching-network-rs,urbanij,matching-network-rs,matching-network-rs,success,1,,2025-11-20T00:39:53Z
urdh/filmrolls-rs,urdh,filmrolls-rs,filmrolls,pending,0,,
usagi/gsj,usagi,gsj,gsj,success,1,,2025-11-28T04:41:34Z
usagi/vec-dimension-shift,usagi,vec-dimension-shift,vec-dimension-shift,pending,0,,
user-64bit/suchi,user-64bit,suchi,suchi,pending,0,,
utkarshkukreti/escodegen.rs,utkarshkukreti,escodegen.rs,escodegen,pending,0,,
uttom-akash/vector-xlite,uttom-akash,vector-xlite,vector_xlite,pending,0,,
uuid-rs/uuid,uuid-rs,uuid,uuid,success,1,,2025-11-28T04:37:33Z
uuosio/rscdk,uuosio,rscdk,rust-chain,pending,0,,
uutils/coreutils,uutils,coreutils,uu_runcon,success,1,,2025-11-28T04:40:56Z
valence-rs/valence,valence-rs,valence,java_string,success,1,,2025-11-30T03:50:08Z
vallentin/ren,vallentin,ren,ren,pending,0,,
valyagolev/witty-actors,valyagolev,witty-actors,witty-actors,pending,0,,
vanilla-technologies/debug-adapter-protocol,vanilla-technologies,debug-adapter-protocol,debug-adapter-protocol,success,1,,2025-11-20T00:32:25Z
vasilakisfil/rsip,vasilakisfil,rsip,rsip-dns,success,1,,2025-11-28T04:40:14Z
vazpera/vividry,vazpera,vividry,vividry,pending,0,,
vcapra1/reqwest,vcapra1,reqwest,reqwest-vcapra1-add-cookies,success,1,,2025-11-20T00:39:27Z
vectordotdev/vector,vectordotdev,vector,vdev,success,1,,2025-11-28T04:40:25Z
veecore/serde-metaform,veecore,serde-metaform,serde-metaform,pending,0,,
veeso/suppaftp,veeso,suppaftp,suppaftp,pending,0,,
vercre/vercre,vercre,vercre,vercre-test-utils,success,1,,2025-11-28T04:41:38Z
verdiwm/bufferino,verdiwm,bufferino,bufferino,success,1,,2025-11-20T00:38:49Z
vertexclique/cuneiform,vertexclique,cuneiform,cuneiform,pending,0,,
veryl-lang/veryl,veryl-lang,veryl,veryl-sourcemap,pending,0,,
vexide/evian,vexide,evian,evian-motion,success,1,,2025-11-20T00:33:41Z
vexide/vex-sdk,vexide,vex-sdk,vex-sdk-mock,success,1,,2025-11-28T04:40:00Z
vexide/vexide,vexide,vexide,vexide-startup,success,1,,2025-11-20T00:36:46Z
vhidvz/naming-conventions,vhidvz,naming-conventions,naming-conventions,success,1,,2025-11-20T00:43:40Z
vi/websocat,vi,websocat,websocat,pending,0,,
vicanso/pingap,vicanso,pingap,"pingap-pyroscope,pingap-logger",pending,0,,
vigenere23/disma,vigenere23,disma,dac,success,1,,2025-11-20T00:32:31Z
vigna/sync-cell-slice-rs,vigna,sync-cell-slice-rs,sync-cell-slice,success,1,,2025-11-20T00:35:36Z
vilcans/zxnumber,vilcans,zxnumber,zxnumber,success,1,,2025-11-28T04:41:54Z
villuna/kaku,villuna,kaku,kaku,pending,0,,
virtualritz/glyphana,virtualritz,glyphana,glyphana,success,1,,2025-11-28T04:39:04Z
vlad9486/radiation,vlad9486,radiation,radiation-macros,pending,0,,
vleue/bevy_pathmesh,vleue,bevy_pathmesh,bevy_pathmesh,success,1,,2025-11-28T04:41:45Z
vleue/polyanya,vleue,polyanya,polyanya,pending,0,,
void-scape/pretty-text,void-scape,pretty-text,pretty_text_macros,success,1,,2025-11-28T04:38:59Z
volo-rs/static-graph,volo-rs,static-graph,static-graph,pending,0,,
vorner/signal-hook,vorner,signal-hook,signal-hook,success,1,,2025-11-28T04:37:47Z
vtubing/motionsync3,vtubing,motionsync3,motionsync3,success,1,,2025-11-28T04:38:58Z
vulogov/rust_multistackvm,vulogov,rust_multistackvm,rust_multistackvm,success,1,,2025-11-20T00:40:50Z
vybgss/get-hash,vybgss,get-hash,get-hash,failed,2,git clone failed: Cloning into 'repos/vybgss/get-hash'... | remote: Invalid username or token. Password authentication is not supported for Git operations. | fatal: Authentication failed for 'https://github.com/vybgss/get-hash.git/',2025-11-20T01:06:33Z
w-sodalite/satex,w-sodalite,satex,satex-serve,success,1,,2025-11-20T00:38:31Z
w0xel/sync_cow,w0xel,sync_cow,sync_cow,success,1,,2025-11-28T04:40:45Z
w3f/ring-vrf,w3f,ring-vrf,nugget_bls,success,1,,2025-11-28T04:39:02Z
waffles-labs/solana,waffles-labs,solana,waffles-solana-storage-proto,failed,2,git clone failed: Cloning into 'repos/waffles-labs/solana'... | remote: Repository not found. | fatal: repository 'https://github.com/waffles-labs/solana.git/' not found,2025-11-20T01:06:34Z
walletd/walletd,walletd,walletd,walletd_bitcoin,success,1,,2025-11-28T04:41:39Z
wandercn/jsonmap,wandercn,jsonmap,jsonmap,success,1,,2025-11-20T00:48:08Z
wasm-bindgen/wasm-bindgen,wasm-bindgen,wasm-bindgen,"js-sys,web-sys,wasm-bindgen-futures,wasm-bindgen-test,wasm-bindgen",success,1,,2025-11-28T04:38:10Z
wasmcloud/interfaces,wasmcloud,interfaces,wasmcloud-interface-blobstore,success,1,,2025-11-28T04:40:45Z
wasmerio/rusty_jsc,wasmerio,rusty_jsc,rusty_jsc_sys,pending,0,,
wasmerio/wai,wasmerio,wai,wai-bindgen-rust,pending,0,,
wasmerio/wasmer,wasmerio,wasmer,wasmer-engine-universal,pending,0,,
wasmrs/wasmrs-rust,wasmrs,wasmrs-rust,wasmrs-rx,pending,0,,
