crate_id,name,repository,downloads,top_category,all_categories,created_year,updated_year,pop_stratum
1516938,moq-async,https://github.com/kixelated/moq-rs,5048,multimedia,"multimedia,network-programming,web-programming",2025,2025,mid
197449,multiprint,https://github.com/carribus/rust-multiprint,5648,value-formatting,value-formatting,2020,2020,mid
187375,refinery_cli,https://github.com/rust-db/refinery,62544,uncategorized,,2025,2025,high
761410,bitcoin-addr,https://github.com/klebz/bitcoin-rs,20858,uncategorized,,2023,2023,mid
1671816,discrete_pid,https://github.com/Hs293Go/discrete_pid,596,aerospace,"aerospace::drones,embedded,mathematics,no-std,science::robotics",2025,2025,low
405978,cargo-distribute,https://github.com/fuyutarow/cargo-distribute.git,6859,uncategorized,,2021,2021,mid
342142,macos-app-nap,https://github.com/next-slide-please/macos-app-nap,3197,os,os::macos-apis,2021,2021,low
796398,nix-config-parser,https://github.com/DeterminateSystems/nix-config-parser,25168,uncategorized,,2023,2023,high
185007,natvis-pdbs,https://github.com/MaulingMonkey/natvis-pdbs,8452,development-tools,development-tools::debugging,2022,2022,mid
1152959,anyctx,https://github.com/nullchinchilla/anyctx,12759,uncategorized,,2024,2024,mid
860811,clickhouse-client,https://github.com/nlargueze/clickhouse-client,20621,uncategorized,,2023,2023,mid
1380347,oklch-color-picker,https://github.com/eero-lehtinen/oklch-color-picker,20139,visualization,visualization,2025,2025,mid
401117,sim_derive,https://github.com/ndebuhr/sim,14606,simulation,simulation,2024,2024,mid
1897024,wasmtime-rwasm-cranelift,https://github.com/fluentlabs-xyz/wasmtime,735,wasm,wasm,2025,2025,low
1329284,bbox-server,https://github.com/bbox-services/bbox,3541,science,science::geo,2024,2024,low
581986,glib-build-tools,https://github.com/gtk-rs/gtk-rs-core,245290,uncategorized,,2025,2025,high
923013,zkstd,https://github.com/KogarashiNetwork/Kogarashi/,24133,cryptography,cryptography,2023,2023,mid
77418,wasmtime-environ,https://github.com/bytecodealliance/wasmtime,16220274,wasm,wasm,2025,2025,high
1353781,command-unquoted,https://github.com/iliana/command-unquoted,1224,value-formatting,value-formatting,2024,2024,low
1776314,pallet-gear-eth-bridge-primitives,https://github.com/gear-tech/gear,2613,uncategorized,,2025,2025,low
221530,three-d,https://github.com/asny/three-d,212014,graphics,"graphics,rendering,visualization,wasm,web-programming",2025,2025,high
585647,nutek,https://github.com/NutekSecurity/nutek,9634,games,games,2025,2025,mid
74230,boolean-enums,https://github.com/dmnsafonov/boolean-enums,12161,no-std,"no-std,rust-patterns",2020,2020,mid
1695135,corevm-host,https://github.com/paritytech/polkajam.git,2771,uncategorized,,2025,2025,low
1252722,ensan,https://github.com/FyraLabs/ensan,5840,parser-implementations,"parser-implementations,parsing",2024,2024,mid
406416,plankton,https://github.com/coastalwhite/plankton,2768,algorithms,"algorithms,multimedia::images",2022,2022,low
901244,bulletproofs-plus,https://github.com/kayabaNerve/serai/tree/snarks/crypto/bulletproofs-plus,1992,uncategorized,,2023,2023,low
1629200,tauri-plugin-usagestats,https://github.com/jack-weilage/tauri-plugin-usagestats,1149,uncategorized,,2025,2025,low
756807,hypetrigger,https://github.com/nathanbabcock/hypetrigger,7317,computer-vision,"computer-vision,multimedia,wasm",2023,2023,mid
794291,pip-upgrade,https://github.com/Araxeus/pip-upgrade,6487,command-line-utilities,"command-line-utilities,development-tools",2024,2024,mid
85435,accepted,https://github.com/hatoo/Accepted,44546,text-editors,text-editors,2020,2020,high
343789,async-vfs,https://github.com/prabirshrestha/async-vfs,27048,uncategorized,,2023,2023,high
394689,aws-sdk-kinesisvideomedia,https://github.com/awslabs/aws-sdk-rust,137039,uncategorized,,2025,2025,high
294570,cargo-get,https://github.com/nicolaiunrein/cargo-get,212811,command-line-utilities,"command-line-utilities,config,development-tools,development-tools::cargo-plugins,parsing",2025,2025,high
1132935,hdf5-hl,https://github.com/Berrysoft/hdf5-ext,3189,data-structures,data-structures,2024,2024,low
130146,svg_fmt,https://github.com/nical/rust_debug,6950023,uncategorized,,2025,2025,high
1012764,markdown-table-formatter,https://github.com/jameslanska/markdown-table-formatter/,12537,text-editors,"text-editors,text-processing",2023,2023,mid
20530,tap,https://github.com/myrrlyn/tap,133070254,no-std,"no-std,rust-patterns",2021,2021,high
822850,komet,https://github.com/julianollivieira/komet,3926,email,email,2023,2023,low
1806400,bssh,https://github.com/lablup/bssh,3686,command-line-utilities,command-line-utilities,2025,2025,low
352035,unicode-prettytable,https://github.com/srithon/unicode-prettytable,5169,value-formatting,value-formatting,2021,2021,mid
1879785,es-fluent-manager-bevy,https://github.com/stayhydated/es-fluent,1098,uncategorized,,2025,2025,low
1689351,lemmy_db_views_community_follower,https://github.com/LemmyNet/lemmy,547,uncategorized,,2025,2025,low
1337746,daleth_lsp,https://github.com/txtdot/dalet-lsp,2216,command-line-utilities,command-line-utilities,2024,2024,low
1610575,tree-sitter-bos,https://github.com/chrisfloofykitsune/tree-sitter-bos,1239,parser-implementations,"parser-implementations,parsing,text-editors",2025,2025,low
1129030,bdk_wallet,https://github.com/bitcoindevkit/bdk_wallet,304385,uncategorized,,2025,2025,high
1761276,osrm-binding,https://github.com/mathias-vandaele/osrm-binding,2850,api-bindings,"api-bindings,external-ffi-bindings",2025,2025,low
342735,atomic-bitvec,https://github.com/nisamson/atomic-bitvec,3314,uncategorized,,2021,2021,low
1392669,shulkerbox,https://github.com/moritz-hoelting/shulkerbox,1453,compilers,"compilers,game-development",2024,2024,low
1140914,oxilib,https://github.com/DashieTM/OxiLib,4580,uncategorized,,2024,2024,low
1705726,cifly,https://github.com/mwien/CIfly,1833,algorithms,"algorithms,parser-implementations,science",2025,2025,low
1195614,simular-core,https://github.com/simular-fi/simular-core,5073,uncategorized,,2024,2024,mid
1775284,hiero-sdk,https://github.com/hiero-ledger/hiero-sdk-rust,1930,uncategorized,,2025,2025,low
1430566,pakka-gui,https://github.com/kruserr/pakka,1812,command-line-utilities,command-line-utilities,2024,2024,low
1422827,ydke_parser,https://github.com/Satellaa/ydke_parser,1818,games,"games,parser-implementations",2024,2024,low
1623245,dtf,https://github.com/sbruton/dtf,1299,uncategorized,,2025,2025,low
429399,miscreant-aes-v05,https://github.com/miscreant/miscreant.rs,1357,cryptography,"cryptography,no-std",2021,2021,low
1666243,yrs-warp-ws,https://github.com/icode/yrs-tokio,604,uncategorized,,2025,2025,low
1802392,stunt-router,https://github.com/proxin187/stunt,1306,gui,"gui,wasm,web-programming",2025,2025,low
430147,space-partitioning,https://github.com/sunsided/space-partitioning,6367,computer-vision,"computer-vision,game-development,graphics",2021,2021,mid
1516941,mu_uefi_guid,https://github.com/microsoft/mu_rust_helpers,13198,uncategorized,,2025,2025,mid
1146621,stemplate,https://github.com/intelligentnet/stemplate,16077,template-engine,template-engine,2024,2024,mid
403731,bevy-either,https://github.com/ocornoc/bevy_either,3060,uncategorized,,2021,2021,low
689411,openslide-rs,https://github.com/AzHicham/openslide-rs,81490,science,science,2025,2025,high
1140242,p12_q3,https://github.com/qthree/p12,5900,uncategorized,,2025,2025,mid
127508,tinysearch,https://github.com/mre/tinysearch,51092,uncategorized,,2025,2025,high
650661,static-router-macros,https://github.com/mattfbacon/static-router,8729,uncategorized,,2022,2022,mid
469224,inertia-macros,https://github.com/wjyoumans/inertia-macros,1687,uncategorized,,2021,2021,low
1659508,stupid-simple-kv,https://github.com/xyzshantaram/stupid-simple-kv,5376,caching,"caching,data-structures,database",2025,2025,mid
118135,ising_lib,https://github.com/micouy/ising_lib,5824,science,"science,simulation",2022,2022,mid
290481,holidays_se,https://github.com/nicrgren/holidays_se,9261,localization,localization,2022,2022,mid
775519,corewlan-sys,https://github.com/thisjaiden/corewlan-sys/,2771,external-ffi-bindings,"external-ffi-bindings,os,os::macos-apis",2023,2023,low
1593334,zyst,https://github.com/bourdeau/zyst/,1259,uncategorized,,2025,2025,low
658474,nject,https://github.com/nicolascotton/nject,19510,uncategorized,,2025,2025,mid
1142304,rsjson,https://github.com/ryzeon-dev/rsjson,29188,uncategorized,,2025,2025,high
866731,rethm,https://github.com/crepub/rethm,1509,uncategorized,,2023,2023,low
988507,pixel-game-lib,https://github.com/tversteeg/pixel-game-lib.git,31365,game-engines,"game-engines,games",2024,2024,high
265072,capbac,https://github.com/xapix-io/capbac,6592,uncategorized,,2020,2020,mid
156169,aml,https://github.com/rust-osdev/acpi,232927,hardware-support,"hardware-support,no-std",2023,2023,high
1582139,nlfmt-serve,https://github.com/nlfmt/serve,7233,command-line-utilities,command-line-utilities,2025,2025,mid
1286105,clap-maybe-deser,https://github.com/gluax/clap-maybe-deser,3652,uncategorized,,2024,2024,low
8519,pdf-canvas,https://github.com/kaj/rust-pdf,30706,graphics,graphics,2022,2022,high
1447233,markerml_middleend,https://github.com/rchuk/markerml,2973,compilers,"compilers,parser-implementations,template-engine,web-programming",2024,2024,low
1073486,html-datetime-local,https://github.com/tomsik68/html-datetime-local,1451,date-and-time,"date-and-time,parser-implementations",2023,2023,low
1581779,azure_communication_phonenumbers,https://github.com/azure/azure-sdk-for-rust,741,api-bindings,api-bindings,2025,2025,low
1365642,pubky,https://github.com/pubky/pubky-core,15294,authentication,"authentication,cryptography,network-programming,web-programming",2025,2025,mid
606755,hazmat-macros,https://github.com/str4d/hazmat,3401,rust-patterns,rust-patterns,2022,2022,low
1426092,RustQuant_instruments,https://github.com/avhz/RustQuant,5536,algorithms,"algorithms,finance,mathematics,science,simulation",2024,2024,mid
413816,nightwatch,https://github.com/mapkts/nightwatch,1613,uncategorized,,2021,2021,low
1059813,reqwest-retry-wasi,https://github.com/TrueLayer/reqwest-middleware,1788,web-programming,web-programming::http-client,2023,2023,low
1303457,zksync_tee_verifier,https://github.com/matter-labs/zksync-era,6766,cryptography,cryptography,2024,2024,mid
38950,bounds,https://github.com/fuchsnj/bounds,14508,uncategorized,,2023,2023,mid
1547668,pair,https://github.com/ijchen/pair,1430,data-structures,"data-structures,memory-management,no-std,rust-patterns",2025,2025,low
723649,lucid-arena-sys,https://github.com/sir-earl/lucid-arena-sys,1581,external-ffi-bindings,"external-ffi-bindings,hardware-support",2022,2022,low
774595,qiu,https://github.com/RustVis/qiu,1907,computer-vision,"computer-vision,graphics,rendering,visualization",2023,2023,low
887100,resolver_api,https://github.com/mbecker20/resolver_api,24640,uncategorized,,2024,2024,high
1631957,cabbage_collector,https://github.com/myyrakle/cabbage_collector,1784,uncategorized,,2025,2025,low
139454,qstorage,https://github.com/quasipaa/QStorage,1690,uncategorized,,2019,2024,low
1201534,maliput,https://github.com/maliput/maliput-rs,83147,simulation,simulation,2025,2025,high
531832,wg-toolkit,https://github.com/mindstorm38/wg-toolkit-rs,8229,data-structures,"data-structures,games,parsing",2024,2024,mid
751942,shura,https://github.com/AndriBaal/shura,20272,game-development,"game-development,game-engines,graphics,rendering::engine,wasm",2023,2023,mid
1475,i18n,https://github.com/andrew-johnson-4/i18n_wip,11256,uncategorized,,2019,2024,mid
1206340,aya-log-ebpf,https://github.com/aya-rs/aya,127846,uncategorized,,2024,2024,high
